label,text
ham,go chase run shes crossing street
ham,r u sam p eachother meet go 2 house
ham,thanx 4 2day u r goodmate think ur rite sary asusual1 u cheered love u franyxxxxx
ham,oh thats late well good night give u call tomorrow iam going go sleep night night
ham,pls speak wont ask anything friendship
ham,im always looking excuse city
ham,think sent text home phone cant display texts still want send number
ham,nope juz work
ham,ok sweet dreams
spam,dating service asked 2 contact u someone shy call 09058091870 revealed pobox84 m26 3uz 150p
ham,wereare free give otherwise nalla adi entey nattil kittum
ham,guys go see movies side
ham,ya one slow poo
ham,u guys never invite anywhere
ham,wow didnt think common take back ur freak unless u chop
ham,minimum walk 3miles day
ham,im meeting darren
spam,ur chance win 250 wkly shopping spree txt shop 80878 tscs wwwtxt2shopcom custcare 08715705022 1x150pwk
ham,thk u dun haf 2 hint e forum already lor cos told ron n darren going 2 tell shuhui
ham,thanks honey still havent heard anything leave bit longer 2 crowd try later great advice thanks hope cardiff still
spam,wont believe true incredible txts reply g learn truly amazing things blow mind o2fwd 18ptxt
ham,want see pretty pussy
ham,wan go c doctor
ham,wot u wan na missy
ham,finished lunch already u wake already
ham,thats ebay might less elsewhere
ham,work ah den 6 plus lor u workin oso rite den go orchard lor place go liao
ham,someone smoke every time ive smoked last two weeks calling texting wanted smoke
ham,hi jon pete ive bin 2 spain recently hav sum dinero left bill said u ur rents mayb interested hav 12000pes around 48 tb james
ham,naughty little thought better flirt flirt n flirt rather loving someone n gettin hurt hurt n hurt gud nyt
ham,beautiful truth gravity read carefully heart feels light someone feels heavy someone leaves goodmorning
ham,much bad avoid like
ham,ltgt mins stop somewhere first
spam,winner u specially selected 2 receive 1000 4 holiday flights inc speak live operator 2 claim 0871277810910pmin 18
ham,get library
ham,sir thats 8hr trip bus last week another audition next wednesday think might drive time
ham,shes borderline yeah whatever
ham,u reach orchard already u wan 2 go buy tickets first
spam,private 2004 account statement 07742676969 shows 786 unredeemed bonus points claim call 08719180248 identifier code 45239 expires
ham,problem renewal ill right away dont know details
ham,kothi print marandratha
ham,hellohow u doingwhat u 2when u b moving flat cos need arrange pick lamp etc take care hello caroline
ham,watching cartoon listening music amp eve go temple amp church u
ham,yup giving problems mayb ill jus leave
ham,s8 min go lunch
ham,said look pretty wif long hair wat thk hes cutting quite short 4 leh
spam,free 1st week no1 nokia tone 4 ur mob every week txt nokia 8007 get txting tell ur mates wwwgetzedcouk pobox 36504 w45wq norm150ptone 16
ham,hope good week checking
ham,nah dont think goes usf lives around though
ham,come medical college 7pm forward da
ham,much cost approx per month
ham,alright youre sure let know youre leaving
ham,lol nah wasnt bad thanks good b home quite reality check hows ur day u anything website
ham,leave wif lar wan carry meh heavy da num 98321561 familiar
ham,u see posted facebook
ham,flippin shit yet
ham,change windows logoff sound
ham,hows scotland hope showing jjc tendencies take care live dream
spam,thanks ringtone order reference number x49your mobile charged 450 tone arrive please call customer services 09065989182
ham,ha must walk everywhere take tram cousin said walk vic market hotel
ham,nothing smsing u n xy lor sorry lor da guys neva c u person sort know u lor u wan 2 meet xy ask 2 bring u along 4 next meeting
ham,ugh long day im exhausted want cuddle take nap
ham,cos daddy arranging time c wat time fetch mah
ham,supervisor find 4 one lor thk students havent ask yet tell u aft ask
ham,otherwise part time job natuition
ham,cant dont number
spam,adult 18 content video shortly
ham,nokia phone lovly
ham,hi baby ive got back work wanting see u allday hope didnt piss u phone today u give call xxx
ham,promise getting soon youll text morning let know made ok
ham,u look 4 da lib got stuff havent finish yet
ham,im town ill jus take mrt later
ham,problem walk around julianaland oblivious going around say things constantly go one ear go whatever want dont know im upsetits dont listen tell going upset want surprised im mad
ham,let know details fri u find cos im tom fri mentionned chinese thanks
ham,ill late
spam,u subscribed best mobile content service uk 3 per ten days send stop 83435 helpline 08706091795
ham,lol grr mom taking forever prescription pharmacy like 2 minutes away ugh
ham,know need get hotel got invitation apologise cali sweet come english blokes weddin
ham,ok omw castor
ham,hmmmbut give one day
ham,u workin overtime nigpun
spam,free 1st week no1 nokia tone 4 ur mobile every week txt nokia 8077 get txting tell ur mates wwwgetzedcouk pobox 36504 w45wq 16 norm150ptone
spam,want new video handset 750 time network mins unlimited text camcorder reply call 08000930705 del sat
ham,u sleeping going take haha got spys wat online checking n replying mails lor
ham,good afternoon boytoy feeling today better hope good boy obedient slave please queen
ham,aaooooright work
ham,home also
ham,know account detailsi ask mom send youmy mom reach
ham,importantly discuss u
ham,yes please leave ltgt ltgt leave
ham,aslamalaikkuminsha allah tohar beeen muht albi mufti mahfuuzmeaning
ham,havent found way get another app phone eh go net cafe take job geeee need babe crave see
ham,aight 8 latest probably closer 7 jay tyler two trips
spam,guaranteed 200 award even 1000 cashto claim ur award call free 08000407165 18 2 stop getstop 88222 php
ham,arngd marriage u r walkin unfortuntly snake bites u bt love marriage dancing frnt snake amp sayin bite bite
ham,love ass enjoy doggy style
ham,hey cutie goes wales kinda ok like hills shit still avent killed
ham,room
ham,thank princess sexy
ham,alreadysabarish asked go
ham,yes thats u texted pshewmissing much
ham,havent seen facebook huh lol
ham,give sec think think
ham,come right ahmad
ham,im sorry ive joined league people dont keep touch mean great deal friend times even great personal cost great week
ham,happy new years melody
spam,08714712388 10am7pm cost 10p
ham,dont know oh hopefully month
ham,like v shock leh cos telling shuhui like telling leona also like dat almost know liao got ask abt ur reaction lor
ham,much got cleaning
spam,sms ac blind date 4u rodds1 21m aberdeen united kingdom check httpimg sms acwicmb3cktz8r74 blind dates send hide
ham,r u yet im wearing blue shirt n black pants
ham,k ill head mins see
ham,dont think spatula hands
ham,yup already thanx 4 printing n handing
spam,reminder o2 get 250 pounds free call credit details great offers pls reply 2 text valid name house postcode
ham,ryder unsoldnow gibbs
ham,want finally lunch today
spam,moby pub quizwin 100 high street prize u know new duchess cornwall txt first name 82277unsub stop 150 008704050406 sp arrow
ham,ever green quote ever told jerry cartoon person irritates u always one loves u vry much fails express gud nyt
ham,oh kim watching
ham,number u live 11
ham,happen
ham,havent left yet probably gon na til dinner
ham,surely result offer
ham,never wanted tell im short onedge late
ham,dear sirsalam alaikkumpride pleasure meeting today tea shopwe pleased send contact number qatarrakhesh indianpls save numberrespectful regards
spam,congrats 2 mobile 3g videophones r call 09063458130 videochat wid mates play java games dload polyph music noline rentl
ham,life strict teacher bcoz teacher teaches lesson amp conducts exam life first conducts exam amp teaches lessons happy morning
spam,hot n horny willing live local text reply hear strt back 150p per msg netcollex ltdhelpdesk 02085076972 reply stop end
ham,thanks sending mental ability question
ham,open door
ham,whos class
ham,jus came back fr lunch wif sis u leh
spam,urgent trying contact u todays draw shows 800 prize guaranteed call 09050003091 land line claim c52 valid12hrs
ham,great shoot big loads get ready
ham,im eatin lor goin back work soon e mountain deer show huh watch b4 liao nice
ham,dont hesitate know second time weakness like keep notebook eat day anything changed day sure nothing
ham,yeh indians nice tho kane bit shud go 4 drink sometime soon mite hav 2 go 2 da works 4 laugh soon love pete x x
spam,ur cashbalance currently 500 pounds maximize ur cashin send cash 86688 150pmsg cc 08718720201 po box 11414 tcrw1
spam,sparkling shopping breaks 45 per person call 0121 2025050 visit wwwshortbreaksorguk
ham,hmm dunno leh mayb bag 4 goigng dat small jus anything except perfume smth dat keep
spam,important message final contact attempt important messages waiting customer claims dept expires 13404 call 08717507382
ham,yet chikkugoing room nw im bus
ham,shall book chez jules half eight thats ok
ham,gwr
ham,chill another 6hrs could sleep pain surgical emergency see unfolds okay
ham,good morning repair shopthe reason im hour
ham,new car house parentsi new job hand
ham,mathews tait edwards anderson
ham,another month need chocolate weed alcohol
ham,hope youre much fun without see u tomorrow love jess x
ham,need lar jus testing e phone card dunno network gd thk waiting 4 sis 2 finish bathing bathe dun disturb u liao u cleaning ur room
ham,die e toot fringe
ham,school starting stay whats weather like food social support system like friends school things important
ham,gd luck 4 ur exams
ham,sorry meeting ill call later
ham,make baby yo tho
ham,hi wk ok hols yes bit run forgot hairdressers appointment four need get home n shower beforehand cause prob u
